"grdc_no","wmo_reg","sub_reg","river","station","country","lat","lon","area","altitude","d_start","d_end","d_yrs","d_miss","m_start","m_end","m_yrs","m_miss","t_start","t_end","t_yrs","lta_discharge","r_volume_yr","r_height_yr","miss"
1159130,1,1591,"SAK","HOL PADS LEEGTE (27814016)","ZA",-30.474444,20.519167,40073,919,1973,2020,48,2.362703855,NA,NA,NA,NA,1973,2020,48,"1.88","0.05928768","1.479491927",4.07
1159131,1,1591,"SAK","WINDHOEK (27814013)","ZA",-31.366111,21.322222,13116,1093,1958,1998,41,7.410462638,NA,NA,NA,NA,1958,1998,41,"1.046","0.032986656","2.514993596",53.46
1159290,1,1591,"ORANGE RIVER","KAKAMAS SOUTH NEUSBERG","ZA",-28.77466011,20.72242939,366070,-999,1993,2020,28,1.025950513,NA,NA,NA,NA,1993,2020,28,"151.282","4.770829152","13.03255976",36.79
1159300,1,1591,"ORANGE RIVER","UPINGTON","ZA",-28.457778,21.239167,364560,-999,1942,2020,79,2.593801551,1942,2001,60,0.988700565,1942,2020,79,"205.928","6.494145408","17.81365319",0.2
1159301,1,1591,"ORANGE RIVER","PRIESKA (27815102)","ZA",-29.651667,22.745833,339310,947,1959,2020,62,7.310984308,NA,NA,NA,NA,1959,2020,62,"170.439","5.374964304","15.84086618",10.77
1159302,1,1591,"ORANGE RIVER","MARKSDRIFT (27815208)","ZA",-29.161944,23.695833,99316,997,1962,2020,59,9.44418276,NA,NA,NA,NA,1962,2020,59,"140.127","4.419045072","44.49479512",14.63
1159303,1,1591,"ORANGE RIVER","VLUYTJESKRAAL (27815205)","ZA",-29.814722,24.4375,92346,1095,1922,1989,68,7.445632142,NA,NA,NA,NA,1922,1989,68,"38.433","1.212023088","13.12480333",76.83
1159304,1,1591,"ORANGE RIVER","IRENE","ZA",-29.1828515,23.57510692,296170,-999,1989,2020,32,32.57063616,NA,NA,NA,NA,1989,2020,32,"178.225","5.6205036","18.97728872",54.07
1159305,1,1591,"SEEKOEIRIVIER","DE EERSTEPOORT","ZA",-30.53472222,24.9625,8266,-999,1980,2020,41,0.074682599,NA,NA,NA,NA,1980,2020,41,"0.43","0.01356048","1.640512945",5.28
1159330,1,1591,"RIET","KLIPDRIFT","ZA",-29.0425,24.59916667,31233,-999,1989,2020,32,0.105300105,NA,NA,NA,NA,1989,2020,32,"5.905","0.18622008","5.962286044",26.02
1159335,1,1591,"MODDER","TWEERIVIERE","ZA",-29.02861111,24.63833333,17313,-999,1989,2020,32,3.915530136,NA,NA,NA,NA,1989,2020,32,"1.622","0.051151392","2.954507711",30.28
1159337,1,1591,"MODDER","GLEN","ZA",-28.94861111,26.32111111,4542,-999,1999,2020,22,3.963133641,NA,NA,NA,NA,1999,2020,22,"3.482","0.109808352","24.17621136",53.66
1159400,1,1591,"HARTS","TAUNG (27817303)","ZA",-27.573333,24.745833,11044,1091,1923,2020,98,1.892227745,NA,NA,NA,NA,1923,2020,98,"1.172","0.036960192","3.346630931",8.33
1159403,1,1591,"HARTS","ESPAGSDRIF","ZA",-27.90320789,24.61514311,23900,-999,1951,2020,70,3.50136186,NA,NA,NA,NA,1951,2020,70,"4.514","0.142353504","5.956213556",8.13
1159405,1,1591,"HARTS","LLOYDS","ZA",-28.38651139,24.29707622,30810,-999,1994,2020,27,15.92140202,NA,NA,NA,NA,1994,2020,27,"1.138","0.035887968","1.164815579",53.05
1159413,1,1591,"VETRIVIER","FIZANTKRAAL","ZA",-27.935,26.12444444,16153,-999,1968,2020,53,3.565185146,NA,NA,NA,NA,1968,2020,53,"6.102","0.192432672","11.91312276",6.91
1159415,1,1591,"VETRIVIER","VAALKOPPIES","ZA",-28.14444444,26.41805556,6994,-999,2003,2019,17,4.91942324,NA,NA,NA,NA,2003,2019,17,"8.658","0.273038688","39.03898885",63.41
1159417,1,1591,"SANDRIVIER","BLOUDRIF","ZA",-28.11722222,26.71916667,7092,-999,1995,2020,26,27.17002237,NA,NA,NA,NA,1995,2020,26,"2.459","0.077547024","10.93443655",59.76
1159450,1,1591,"VAAL RIVER","SCHMIDTSDRIF","ZA",-28.71149156,24.07290156,157830,-999,1995,2020,26,12.9857617,NA,NA,NA,NA,1995,2020,26,"33.181","1.046396016","6.629893024",49.8
1159490,1,1591,"VAAL RIVER","DE HOOP 65","ZA",-28.51622689,24.60069589,121220,-999,1968,2020,53,3.659113611,NA,NA,NA,NA,1968,2020,53,"40.614","1.280803104","10.56593882",6.71
1159500,1,1591,"VAAL RIVER","DE HOOP 65","ZA",-28.498889,24.603056,120982,-999,1909,2001,93,1.713553463,1909,1986,78,30.73593074,1909,2001,93,"1.137","0.035856432","0.296378238",45.93
1159510,1,1591,"VALSRIVIER","GROOTDRAAI (27817602)","ZA",-27.398333,26.613056,7801,1259,1950,2019,70,71.07926805,NA,NA,NA,NA,1950,2019,70,"0.601","0.018953136","2.429577746",73.78
1159511,1,1591,"VALSRIVIER","MOOIFONTEIN (27817603)","ZA",-27.399722,26.625556,7794,1259,1967,2010,44,1.282542113,NA,NA,NA,NA,1967,2010,44,"3.683","0.116147088","14.90211547",28.86
1159513,1,1591,"VALSRIVIER","KROONSTAD","ZA",-27.67138889,27.23694444,3289,-999,1994,2020,27,4.441853069,NA,NA,NA,NA,1994,2020,27,"3.303","0.104163408","31.67023655",43.29
1159525,1,1591,"RENOSTERRIVIER","ARRIESRUST","ZA",-27.04628,27.00464,5758,-999,1978,2020,43,1.625057336,NA,NA,NA,NA,1978,2020,43,"3.196","0.100789056","17.50417784",5.49
1159535,1,1591,"VAAL RIVER","KLIPPLAATDRIFT","ZA",-27.38972222,26.46388889,79903,-999,1972,2020,49,0.34980817,NA,NA,NA,NA,1972,2020,49,"61.828","1.949807808","24.40218525",0.61
1159545,1,1591,"VAAL RIVER","PILGRIMS ESTATE","ZA",-27.01011,26.69808,63437,-999,1979,2019,41,2.005574818,NA,NA,NA,NA,1979,2019,41,"52.333","1.650373488","26.01594476",10.37
1159548,1,1591,"MOOIRIVIER","WITRAND","ZA",-26.64428,27.09033,3595,-999,1904,2020,117,1.177303291,NA,NA,NA,NA,1904,2020,117,"1.574","0.049637664","13.80741697",6.91
1159550,1,1591,"VAAL RIVER","DE VAAL","ZA",-26.97056,27.20967,49120,-999,1938,2020,83,3.168576325,NA,NA,NA,NA,1938,2020,83,"54.383","1.715022288","34.91494886",12.4
1159555,1,1591,"VAAL RIVER","WOODLANDS","ZA",-26.73828,27.59197,47222,-999,1996,2020,25,19.33669956,NA,NA,NA,NA,1996,2020,25,"50.472","1.591684992","33.70642904",56.5
1159580,1,1591,"SUIKERBOSRANTRIVIER","UITVLUGT","ZA",-26.67075,28.03044,3474,-999,1952,2017,66,30.59996634,NA,NA,NA,NA,1952,2017,66,"4.129","0.130212144","37.48190674",56.3
1159650,1,1591,"ORANGE RIVER","ALIWAL NOORD (27819103)","ZA",-30.678056,26.716389,37070,1298,1914,2020,107,0.831494123,1915,2001,87,0,1914,2020,107,"139.662","4.404380832","118.8125393",1.63
1159651,1,1591,"ORANGE RIVER","ORANJEDRAAI (27819109)","ZA",-30.336389,27.358333,24745,1394,1960,2020,61,2.641061898,NA,NA,NA,NA,1960,2020,61,"120.987","3.815446032","154.1905852",10.77
1159653,1,1591,"KORNETSPRUIT","MAGHALEEN","ZA",-30.15972222,27.40138889,2990,-999,1948,2020,73,13.39604036,NA,NA,NA,NA,1948,2020,73,"18.377","0.579537072","193.8251077",20.33
1159655,1,1591,"ORANGE RIVER","LESOTHO - MANTILANE","ZA",-30.06186111,28.50975,10735,-999,1987,2019,33,2.246242189,NA,NA,NA,NA,1987,2019,33,"43.904","1.384556544","128.975924",24.39
1159660,1,1591,"KRAAIRIVIER","ROODEWAL (27819111)","ZA",-30.830556,26.920556,8689,1320,1965,2020,56,5.43245531,NA,NA,NA,NA,1965,2020,56,"20.308","0.640433088","73.70619036",5.08
1159673,1,1591,"CALEDON RIVER","FICKSBURG","ZA",-28.88388889,27.88944444,3857,-999,1991,2020,30,6.717267552,NA,NA,NA,NA,1991,2020,30,"15.57","0.49101552","127.305035",37.8
1159675,1,1591,"CALEDON RIVER","WILGERDRAAI","ZA",-29.61666667,27.06555556,12852,-999,1988,2020,33,6.893887363,NA,NA,NA,NA,1988,2020,33,"29.569","0.932487984","72.55586555",32.93
1159800,1,1591,"VAAL RIVER","ELANDSFONTEIN ENGELBRECHTSDRIFT","ZA",-26.820222,28.063306,38564,-999,1915,1993,79,10.79414032,1915,1993,79,9.904153355,1915,1993,79,"47.538","1.499158368","38.87455575",63.41
1159805,1,1591,"WILGERIVIER","FRANKFORT","ZA",-27.27166667,28.49111111,15673,-999,1913,2020,108,2.338581466,NA,NA,NA,NA,1913,2020,108,"25.631","0.808299216","51.57271843",3.25
1159810,1,1591,"WILGERIVIER","SLABBERTS (27817822)","ZA",-27.298333,28.495556,15522,1498,1961,2008,48,5.33403905,NA,NA,NA,NA,1961,2008,48,"30.023","0.946805328","60.99763742",38.21
1159811,1,1591,"LIEBENBERGSVLEIRIVIER","FREDERIKSDAL","ZA",-27.43083333,28.52638889,4650,-999,1985,2020,36,8.280501005,NA,NA,NA,NA,1985,2020,36,"20.552","0.648127872","139.3823381",23.78
1159813,1,1591,"WILGERIVIER","BALLINGTOMP","ZA",-27.30138889,28.58555556,10489,-999,1985,2020,36,2.18557984,NA,NA,NA,NA,1985,2020,36,"24.514","0.773073504","73.70326094",18.7
1159815,1,1591,"WILGERIVIER","BAVARIA","ZA",-27.80277778,28.7675,7497,-999,1988,2020,33,9.832833262,NA,NA,NA,NA,1988,2020,33,"18.71","0.59003856","78.70328932",33.94
1159880,1,1591,"VAAL RIVER","NOOITGEDACHT","ZA",-27.00231,28.76528,15500,-999,1985,2020,36,2.755229472,NA,NA,NA,NA,1985,2020,36,"25.819","0.814227984","52.53083768",21.75
1159890,1,1591,"VAAL RIVER","GOEDGELUK","ZA",-26.84108,29.72336,4686,-999,1972,2020,49,1.865373645,NA,NA,NA,NA,1972,2020,49,"11.439","0.360740304","76.98256594",4.67
1159900,1,1591,"KLIPRIVIER","DELANGESDRIFT","ZA",-27.169444,29.233056,4152,-999,1906,2019,114,4.835744351,1906,2001,96,2.624671916,1906,2019,114,"5.345","0.16855992","40.59728324",0.81
1160235,1,1606,"DORINGRIVIER","MELKBOOM","ZA",-31.8625,18.68639,24044,-999,1927,2020,94,1.246692149,NA,NA,NA,NA,1927,2020,94,"11.727","0.369822672","15.38107935",2.24
1160266,1,1609,"BERGRIVIER","DRIEHEUVELS","ZA",-33.13083333,18.86277778,2936,-999,1964,2020,57,0.976186955,NA,NA,NA,NA,1964,2020,57,"16.576","0.522740736","178.0452098",1.42
1160303,1,1600,"BREE","WOLVENDRIFT","ZA",-33.89777778,20.01166667,6713,-999,1970,2019,50,1.854965254,NA,NA,NA,NA,1970,2019,50,"25.741","0.811768176","120.924799",8.33
1160304,1,1600,"BREE","LE CHASSEUR","ZA",-33.81805556,19.69333333,4355,-999,1980,2019,40,0.946795732,NA,NA,NA,NA,1980,2019,40,"29.811","0.940119696","215.8713424",8.54
1160305,1,1600,"BREE","SWELLEN DAM","ZA",-34.0675,20.40555556,9842,-999,1966,2019,54,1.39820452,NA,NA,NA,NA,1966,2019,54,"34.692","1.094046912","111.1610356",3.46
1160320,1,1606,"DORINGRIVIER","ELANDS DRIFT - ASPOORT (27712202)","ZA",-32.502778,19.535,6895,389,1923,2019,97,3.635025338,1923,2001,79,2.665245203,1923,2019,97,"8.098","0.255378528","37.03822016",3.05
1160350,1,1605,"TOUWSRIVIER","ZANDFONTEIN","ZA",-33.571944,20.701944,2900,459,1969,2001,33,3.708987161,1969,1980,12,0,1969,2001,33,"0.489","0.015421104","5.317622069",46.95
1160352,1,1605,"TOUWS","OKKERSKRAAL","ZA",-33.69388889,21.14305556,5837,-999,1982,2020,39,1.139438826,NA,NA,NA,NA,1982,2020,39,"0.487","0.015358032","2.631151619",11.18
1160353,1,1605,"GROOTRIVIER","BUFFELSFONTEIN","ZA",-33.74916667,21.44444444,12493,-999,1982,2020,39,0.823546262,NA,NA,NA,NA,1982,2020,39,"1.39","0.04383504","3.50876811",11.99
1160373,1,1605,"GOURITZ","ZEEKOEDRIFT","ZA",-33.98027778,21.65333333,43451,-999,1964,2020,57,27.9320002,NA,NA,NA,NA,1964,2020,57,"2.664","0.084011904","1.933486088",32.32
1160376,1,1605,"GAMKARIVIER","HUIS RIVER","ZA",-33.50222222,21.62277778,7805,-999,1982,2020,39,1.014315517,NA,NA,NA,NA,1982,2020,39,"1.399","0.044118864","5.652641127",11.38
1160378,1,1605,"GAMKARIVIER","SPEK BOOM BERG","ZA",-33.31,21.634167,17076,-999,1964,2016,53,5.727036073,NA,NA,NA,NA,1964,2016,53,"1.373","0.043298928","2.535659874",17.48
1160380,1,1605,"OLIFANTSRIVIER","PARDEKLOOF (27693304)","ZA",-33.476944,23.029444,4230,571,1923,1993,71,1.490248506,NA,NA,NA,NA,1923,1993,71,"0.385","0.01214136","2.870297872",65.85
1160391,1,1605,"OLIFANTSRIVIER","WARM WATER","ZA",-33.66,21.77305556,10927,-999,1969,1990,22,20.66073042,NA,NA,NA,NA,1969,1990,22,"0.616","0.019426176","1.777814222",71.95
1160460,1,1600,"GROOTRIVIER","GROOTRIVIERSPOORT (27691206)","ZA",-33.730833,24.617778,29571,133,1964,2020,57,0.871164456,NA,NA,NA,NA,1964,2020,57,"2.238","0.070577568","2.386715634",1.42
1160481,1,1600,"SOUTRIVIER","KLIPKRAAL (27691902)","ZA",-32.068889,23.0075,3672,1003,1973,1988,16,1.274813331,NA,NA,NA,NA,1973,1988,16,"2.691","0.084863376","23.11094118",78.66
1160493,1,1600,"SONDAGSRIVIER","DE DRAAY","ZA",-33.09930556,25.0115,13422,-999,1978,2020,43,0.878836834,NA,NA,NA,NA,1978,2020,43,"0.626","0.019741536","1.470834153",4.07
1160510,1,1603,"GREAT FISH RIVER","BRANDT LEGTE PIGGOT'S BRIDGE","ZA",-33.098056,26.444722,23067,300,1935,2020,86,0.534724907,1935,2001,67,7.682619647,1935,2020,86,"6.302","0.198739872","8.615765899",0
1160511,1,1603,"GREAT FISH RIVER","KATKOP (27673901)","ZA",-31.903056,25.481667,9545,975,1918,1993,76,0.702344807,NA,NA,NA,NA,1918,1993,76,"8.798","0.277453728","29.06796522",66.46
1160528,1,1603,"GREAT FISH RIVER","RIETFONTYN","ZA",-32.08583333,25.57583333,10830,-999,1977,2020,44,0.707070707,NA,NA,NA,NA,1977,2020,44,"15.167","0.478306512","44.16495956",2.64
1160529,1,1603,"TARKARIVIER","BRIDGE FARM","ZA",-32.31419444,25.74111111,4742,-999,1980,2020,41,0.129648584,NA,NA,NA,NA,1980,2020,41,"0.539","0.016997904","3.584543231",4.27
1160533,1,1603,"GREAT FISH RIVER","SOUT VLEIJ","ZA",-33.02763889,25.89330556,19130,-999,1975,2020,46,2.854052755,NA,NA,NA,NA,1975,2020,46,"6.147","0.193851792","10.13339216",4.67
1160580,1,1603,"GREAT FISH RIVER","MATOLEMA'S LOCATION OUTSPAN","ZA",-33.237778,26.994722,29745,38,1969,2020,52,8.761345435,1969,2001,33,11.8251928,1969,2020,52,"10.169","0.320689584","10.7812938",0.81
1160600,1,1600,"KEISKAMMARIVIER","FARM 7","ZA",-33.185278,27.390556,2530,7,1969,2020,52,2.909615077,1969,2001,33,0,1969,2020,52,"3.227","0.101766672","40.22398103",2.44
1160682,1,1600,"MZIMKULU","BEZWENI","ZA",-30.24733333,29.92908333,3586,-999,1956,2018,63,38.49376114,NA,NA,NA,NA,1956,2018,63,"23.385","0.73746936","205.6523592",57.72
1160701,1,1600,"MKOMAZI","DELOS ESTATE (27662506)","ZA",-30.168889,30.696944,4358,30,1962,2007,46,8.722703428,NA,NA,NA,NA,1962,2007,46,"29.951","0.944534736","216.7358274",41.87
1160703,1,1600,"MKOMAZI","SHOZI","ZA",-30.13561111,30.67372222,4328,-999,2004,2020,17,10.3173227,NA,NA,NA,NA,2004,2020,17,"24.749","0.780484464","180.3337486",66.87
1160725,1,1600,"UMGENI","INANDA LOC.","ZA",-29.64244444,30.68861111,3771,-999,1989,2020,32,5.327722063,NA,NA,NA,NA,1989,2020,32,"7.245","0.22847832","60.58825776",32.72
1160740,1,1600,"MBASHE","BASHEE BRIDGE (27663804)","ZA",-31.920278,28.447778,4942,460,1956,2007,52,55.99245893,NA,NA,NA,NA,1956,2007,52,"8.443","0.266258448","53.87665884",80.89
1160763,1,1600,"ITITSA","XONKONXA","ZA",-31.23805556,28.85222222,4285,-999,1951,2020,70,12.4508987,NA,NA,NA,NA,1951,2020,70,"24.177","0.762445872","177.9336924",13.21
1160770,1,1600,"TINA","MAHLUNGULU (27663505)","ZA",-31.031667,28.884444,2573,819,1951,2020,70,19.19616315,NA,NA,NA,NA,1951,2020,70,"14.783","0.466196688","181.187986",12.6
1160772,1,1600,"MZINTLAVA","LUDIWANA","ZA",-31.10427778,29.39972222,2703,-999,2001,2020,20,5.667734299,NA,NA,NA,NA,2001,2020,20,"2.504","0.078966144","29.21425971",58.33
1160773,1,1600,"MZIMVUBU","KU-MAKHOLA","ZA",-30.86013889,29.07125,6906,-999,1984,2020,37,14.27022002,NA,NA,NA,NA,1984,2020,37,"25.424","0.801771264","116.0977793",29.88
1160774,1,1600,"KINIRA","MGUNGUNDLOVU","ZA",-30.77586667,29.03221667,3059,-999,2006,2020,15,4.446583253,NA,NA,NA,NA,2006,2020,15,"10.948","0.345256128","112.8656842",68.5
1160777,1,1600,"MZIMVUBU","NTONTELA","ZA",-31.3955,29.26508333,19273,-999,2009,2019,11,0.106695119,NA,NA,NA,NA,2009,2019,11,"74.559","2.351292624","121.999306",75.2
1160788,1,1600,"UMGENI","INANDA MISSION RES","ZA",-29.71511,30.86917,4084,-999,1989,2020,32,1.949012442,NA,NA,NA,NA,1989,2020,32,"6.194","0.195333984","47.82908521",27.24
1160850,1,1604,"BUFFELSRIVIER","TAYSIDE","ZA",-28.059167,30.373333,5887,1136,1960,2020,61,8.1326937,1960,2001,42,7.302231237,1960,2020,61,"15.478","0.488114208","82.91391337",3.66
1160880,1,1604,"TUGELA RIVER","MANDINI (27661102)","ZA",-29.140278,31.3925,28920,38,1959,2017,59,16.64240432,1959,2001,43,16.83168317,1959,2017,59,"87.213","2.750349168","95.10197676",19.51
1160881,1,1604,"TUGELA RIVER","TUGELA DRIFT (27661701)","ZA",-28.735833,29.820833,4154,960,1937,2020,84,16.8747735,NA,NA,NA,NA,1937,2020,84,"25.5","0.804168","193.58883",9.15
1160883,1,1604,"TUGELA RIVER","TUGELA FERRY","ZA",-28.75002778,30.44222222,12862,-999,1927,2020,94,8.531641107,NA,NA,NA,NA,1927,2020,94,"76.842","2.423289312","188.4068817",9.15
1160915,1,1600,"WIT-MFOLOZI","OVERVLOED","ZA",-28.33936111,31.37383333,3939,-999,1960,2019,60,8.522094319,NA,NA,NA,NA,1960,2019,60,"7.789","0.245633904","62.35945773",14.02
1160919,1,1600,"MFOLOZI","STATE LAND","ZA",-28.44563889,32.32513889,9099,-999,1993,2019,27,11.64383562,NA,NA,NA,NA,1993,2019,27,"17.075","0.5384772","59.17982196",48.17
1160930,1,1600,"MKUZE","MORRISVALE (27650111)","ZA",-27.660278,32.4225,5068,20,1970,1990,21,13.95286195,NA,NA,NA,NA,1970,1990,21,"4.056","0.127910016","25.23875612",79.07
1160979,1,1600,"MHLATUZE","UMHLATUZE VALLEY","ZA",-28.80127778,31.95538889,2678,-999,1993,2019,27,8.837111671,NA,NA,NA,NA,1993,2019,27,"2.456","0.077452416","28.92173861",46.95
1196100,1,1961,"ELEFANTES, RIO DOS","FINALE (27521009)","ZA",-24.331111,30.741389,42714,437,1960,2015,56,27.41943493,NA,NA,NA,NA,1960,2015,56,"24.159","0.761878224","17.83673325",43.5
1196101,1,1961,"ELEFANTES, RIO DOS","ZEEKOEGAT (27526002)","ZA",-24.268056,29.801111,31627,725,1948,1980,33,3.896103896,NA,NA,NA,NA,1948,1980,33,"38.818","1.224164448","38.70630942",97.56
1196102,1,1961,"ELEFANTES, RIO DOS","LOSKOP NOORD (27527001)","ZA",-24.926389,29.389444,16622,832,1938,2011,74,5.453862056,NA,NA,NA,NA,1938,2011,74,"4.928","0.155409408","9.349621466",33.74
1196104,1,1961,"WILGERIVIER","WATERVAL","ZA",-25.57877778,29.12747222,4293,-999,2005,2019,15,0.335695636,NA,NA,NA,NA,2005,2019,15,"5.123","0.161558928","37.63310692",65.45
1196105,1,1961,"ELEFANTES, RIO DOS","LOSKOP NOORD","ZA",-24.95861111,29.39527778,16447,-999,2007,2020,14,12.39070164,NA,NA,NA,NA,2007,2020,14,"6.14","0.19363104","11.77303095",74.19
1196106,1,1961,"ELANDSRIVIER","SKERP ARABIE","ZA",-24.92647222,29.32338889,6119,-999,1989,2019,31,7.309120551,NA,NA,NA,NA,1989,2019,31,"0.837","0.026395632","4.31371662",34.76
1196213,1,1961,"KLEIN-LETABA","LOCATIE VAN TABAAN","ZA",-23.2810156,30.54309374,2988,-999,1986,2020,35,12.31498896,NA,NA,NA,NA,1986,2020,35,"0.739","0.023305104","7.799566265",30.08
1196215,1,1961,"GROOT-LETABA","LETABA RANCH","ZA",-23.65837248,31.04990442,4710,-999,1959,2020,62,14.3420051,NA,NA,NA,NA,1959,2020,62,"2.992","0.094355712","20.03305987",3.25
1196220,1,1961,"LETABA","ENGELHARDT DAM KRUGER NATIONAL PARK","ZA",-23.83532041,31.63744893,12938,-999,1984,2020,37,12.26021685,NA,NA,NA,NA,1984,2020,37,"11.019","0.347495184","26.85849312",28.05
1196400,1,1961,"LIMPOPO RIVER","BOTSWANA OXENHAM RANCH","ZA",-22.950762,27.973589,98160,770,1959,2002,44,26.0847207,1959,2001,43,52.18253968,1959,2002,44,"21.356","0.673482816","6.861071883",69.11
1196405,1,1961,"LIMPOPO RIVER","BOTSWANA","ZA",-22.93476395,28.00392156,98240,-999,1971,2019,49,9.575484959,NA,NA,NA,NA,1971,2019,49,"13.64","0.43015104","4.37857329",8.54
1196413,1,1961,"CROCODILE","KALKHEUWEL","ZA",-25.81056,27.90983,2551,-999,1922,2020,99,0.653886995,NA,NA,NA,NA,1922,2020,99,"6.323","0.199402128","78.16625951",3.25
1196440,1,1961,"CROCODILE","VAALKOP","ZA",-25.20631,27.55794,12674,-999,1983,2020,38,9.981837995,NA,NA,NA,NA,1983,2020,38,"8.059","0.254148624","20.05275556",21.34
1196447,1,1961,"PIENAARS","BUFFELSPOORT","ZA",-25.12856,27.62858,7483,-999,1955,2020,66,0.707189763,NA,NA,NA,NA,1955,2020,66,"4.302","0.135667872","18.13014459",2.03
1196450,1,1961,"CROCODILE","HAAKDORINGDRIFT","ZA",-24.69508,27.409,22270,-999,1987,2020,34,5.555555556,NA,NA,NA,NA,1987,2020,34,"9.557","0.301389552","13.53343296",29.67
1196455,1,1961,"CROCODILE","MAKOPPA","ZA",-24.39619,27.08983,28780,-999,2002,2020,19,12.41221374,NA,NA,NA,NA,2002,2020,19,"13.408","0.422834688","14.69196275",65.65
1196500,1,1961,"SANDRIVIER","ZAMENKOMST (27543003)","ZA",-23.067423,29.578913,6731,831,1947,1995,49,8.40685298,NA,NA,NA,NA,1947,1995,49,"0.47","0.01482192","2.20203833",61.79
1196540,1,1961,"SANDRIVIER","WATERPOORT","ZA",-22.91019232,29.61103918,7712,-999,2002,2019,18,0,NA,NA,NA,NA,2002,2019,18,"0.438","0.013812768","1.791074689",57.72
1196550,1,1961,"LIMPOPO RIVER","BEITBRUG U/S","ZA",-22.224444,29.986944,201000,423,1955,1992,38,25.73121066,1955,1987,33,35.90425532,1955,1992,38,"61.395","1.93615272","9.632600597",89.84
1196551,1,1961,"LIMPOPO RIVER","BEITBRUG D/S","ZA",-22.226111,29.990278,201001,428,1992,2019,28,3.599358332,1992,2001,10,45.28301887,1992,2019,28,"40.912","1.290200832","6.418877677",35.77
1196569,1,1961,"MAGALAKWENA","LENIESRUS","ZA",-22.55021523,28.89740445,15845,-999,1995,2019,25,6.669611307,NA,NA,NA,NA,1995,2019,25,"3.175","0.1001268","6.319141685",45.73
1196600,1,1961,"ELEFANTES, RIO DOS","WOLWEKRANS","ZA",-26.006389,29.253889,3256,1517,1972,2019,48,2.768561949,1972,2001,30,0.286532951,1972,2019,48,"4.512","0.142290432","43.70099263",1.63
1196800,1,1961,"ELEFANTES, RIO DOS","OXFORD","ZA",-24.18473,30.82299,46583,-999,1966,2019,54,24.78521892,NA,NA,NA,NA,1966,2019,54,"31.421","0.990892656","21.27155091",37.6
1196850,1,1961,"ELEFANTES, RIO DOS","MAMBA KRUGER NATIONAL PARK","ZA",-24.06628,31.24288,49826,-999,1987,2020,34,9.991496599,NA,NA,NA,NA,1987,2020,34,"30.488","0.961469568","19.29654333",32.93
1197001,1,1971,"INCOMATI, RIO","TONGA (27613103)","ZA",-25.682222,31.781667,8864,215,1939,2019,81,3.608317942,NA,NA,NA,NA,1939,2019,81,"20.126","0.634693536","71.60351264",6.3
1197010,1,1971,"INCOMATI, RIO","GEMSBOKHOEK","ZA",-25.83811111,30.41277778,2611,-999,1972,2019,48,8.086956522,NA,NA,NA,NA,1972,2019,48,"4.683","0.147683088","56.5618874",13.21
1197090,1,1971,"INCOMATI, RIO","KOMATIPOORT","ZA",-25.43661111,31.98244444,21652,-999,1982,2019,38,5.541580349,NA,NA,NA,NA,1982,2019,38,"28.012","0.883386432","40.79929946",16.67
1197300,1,1971,"INCOMATI, RIO","HOOGGENOEG (27613101)","ZA",-26.036111,30.9975,5540,746,1909,2019,111,4.818527824,1909,2001,93,5.887681159,1909,2019,111,"14.633","0.461466288","83.2971639",4.07
1197500,1,1971,"KROKODILRIVIER","TENBOSCH (27613216)","ZA",-25.363611,31.955556,10379,140,1960,2019,60,8.607922991,NA,NA,NA,NA,1960,2019,60,"18.793","0.592656048","57.10145949",10.16
1197501,1,1971,"KROKODILRIVIER","KARINO (27613206)","ZA",-25.469722,31.088056,5131,519,1929,2019,91,0.145923269,NA,NA,NA,NA,1929,2019,91,"16.325","0.5148252","100.3362308",2.24
1197505,1,1971,"KROKODILRIVIER","WELTEVREDE","ZA",-25.51419444,31.22452778,5380,-999,1968,2019,52,1.977174088,NA,NA,NA,NA,1968,2019,52,"13.742","0.433367712","80.55161933",2.03
1197507,1,1971,"KROKODILRIVIER","RIVERSIDE","ZA",-25.39888889,31.61055556,8473,-999,1985,2019,35,1.52426795,NA,NA,NA,NA,1985,2019,35,"19.954","0.629269344","74.26759636",20.33
1197750,1,1971,"SABIE, RIO","LOWER SABIE RESTCAMP KRUGER NATIONAL PARK","ZA",-25.14952778,31.94066667,5715,-999,1987,2020,34,8.958575944,NA,NA,NA,NA,1987,2020,34,"13.247","0.417757392","73.0984063",30.89
1199310,1,1991,"PONGOLO","M'HLATI","ZA",-27.36325,31.78261111,6846,-999,1968,2020,53,3.213408775,NA,NA,NA,NA,1968,2020,53,"21.273","0.670865328","97.99376687",7.32
1201150,1,1011,"MELLEGUE, OUED","K13","TN",36.12,8.5,9000,327,NA,NA,NA,NA,1976,1979,4,0,1976,1979,4,"4.644","0.146453184","16.272576",97.56
1201500,1,1011,"MAJARDAH, WADI","SLOUGHIA","TN",36.58,9.52,20895,67,NA,NA,NA,NA,1976,1979,4,0,1976,1979,4,"18.179","0.573292944","27.43684824",97.56
1216350,1,1160,"ROKEL CREEK","BUMBUNA","SL",9.033333,-11.75,3990,12,1970,1976,7,0,1976,1979,4,16.66666667,1970,1979,10,"113.96","3.59384256","900.7124211",98.37
1216450,1,1160,"SEWA","JAIAMA SAWAFE","SL",8.5667,-11.2667,6870,25,1971,1976,6,0,1976,1979,4,19.14893617,1971,1979,9,"197.995","6.24397032","908.8748646",98.17
