"grdc_no","wmo_reg","sub_reg","river","station","country","lat","lon","area","altitude","d_start","d_end","d_yrs","d_miss","m_start","m_end","m_yrs","m_miss","t_start","t_end","t_yrs","lta_discharge","r_volume_yr","r_height_yr","miss"
1335014,1,1351,"BENUE RIVER","RIAO","CM",9.05,13.68,30650,186,NA,NA,NA,NA,1950,1980,31,9.315068493,1950,1980,31,"241.201","7.606514736","248.1734008",96.54
1335181,1,1351,"KEBI, MAYO","COSSI","CM",9.62,13.87,25000,195,NA,NA,NA,NA,1955,1979,25,0,1955,1979,25,"97.105","3.06230328","122.4921312",97.56
1335500,1,1351,"BENUE RIVER","GAROUA","CM",9.3,13.38,64000,174,NA,NA,NA,NA,1930,1980,51,25.45454545,1930,1980,51,"353.787","11.15702683","174.3285443",95.73
1338050,1,1381,"SANAGA","EDEA","CM",3.77,10.07,131520,12,NA,NA,NA,NA,1943,1980,38,0,1943,1980,38,"1991.645","62.80851672","477.5586734",96.95
1338201,1,1381,"LOM","BETARE-OYA","CM",5.92,14.13,11100,662,NA,NA,NA,NA,1951,1980,30,1.680672269,1951,1980,30,"177.329","5.592247344","503.806067",95.12
1338252,1,1381,"MBAM","MANTOUM","CM",5.62,11.18,14700,660,NA,NA,NA,NA,1965,1980,16,0.529100529,1965,1980,16,"321.738","10.14632957","690.2265012",95.33
1338300,1,1381,"MBAM","GOURA","CM",4.57,11.37,42300,396,NA,NA,NA,NA,1951,1980,30,0.574712644,1951,1980,30,"709.251","22.36693954","528.7692562",96.95
1338400,1,1381,"SANAGA","NACHTIGAL","CM",4.35,11.63,76000,426,NA,NA,NA,NA,1951,1980,30,0,1951,1980,30,"1075.476","33.91621114","446.265936",96.95
1338600,1,1381,"DJEREM","MBAKAOU","CM",6.33,12.82,20390,826,NA,NA,NA,NA,1959,1980,22,0.396825397,1959,1980,22,"386.52","12.18929472","597.8074899",96.95
1339500,1,1391,"NYONG","MBALMAYO","CM",3.52,11.5,13555,634,NA,NA,NA,NA,1951,1979,29,0,1951,1979,29,"149.754","4.722642144","348.4059125",97.56
1340500,1,1401,"NTEM","NGOAZIK","CM",2.3,11.3,18100,500,NA,NA,NA,NA,1953,1979,27,0,1953,1979,27,"278.261","8.775238896","484.8198285",97.56
1348152,1,1481,"KADEI","PANA","CM",4.2,14.68,20370,570,NA,NA,NA,NA,1965,1980,16,8.854166667,1965,1980,16,"239.984","7.568135424","371.5334032",95.12
1348351,1,1481,"BOUMBA","BIWALA","CM",3.22,11.92,10340,467,NA,NA,NA,NA,1965,1980,16,15.34391534,1965,1980,16,"105.318","3.321308448","321.2097145",95.12
1357100,1,1571,"OKAVANGO RIVER","MOHEMBO/MTAEMBO (67932112)","BW",-18.283333,21.8,410000,1000,1974,2001,28,9.11469234,1933,2000,68,0,1933,2001,69,"256.494","8.088794784","19.72876777",46.14
1362100,1,1621,"NILE RIVER","EL EKHSASE","EG",29.7,31.28,2900000,20,NA,NA,NA,NA,1973,1984,12,0,1973,1984,12,"1253.184","39.52041062","13.6277278",85.37
1389090,1,1893,"MANGOKY","BEVOAY","MG",-21.83,43.87,53225,-999,NA,NA,NA,NA,1964,1983,20,31.57894737,1964,1983,20,"595.294","18.77319158","352.7137921",95.12
1389230,1,1898,"TSIRIBIHINA","BETOMBA","MG",-19.72,44.96,45000,-999,NA,NA,NA,NA,1958,1983,26,3.322259136,1958,1983,26,"982.18","30.97402848","688.311744",88.82
1389330,1,1898,"MANIA","ANKOTROFOTSY","MG",-19.8,45.53,17990,-999,NA,NA,NA,NA,1980,1983,4,0,1980,1983,4,"486.107","15.32987035","852.1328712",91.87
1389350,1,1898,"MAHAJILO","MIANDRIVAZO","MG",-19.5,45.5,14375,-999,NA,NA,NA,NA,1981,1983,3,0,1981,1983,3,"445.061","14.0354437","976.3786919",95.12
1389500,1,1890,"IKOPA","ANTSATRANA","MG",-17.42,46.85,18550,-999,NA,NA,NA,NA,1948,1982,35,3.921568627,1948,1982,35,"432.902","13.65199747","735.956737",93.7
1396100,1,1961,"MOTLOUTSE","TOBANE D/S (67536021)","BW",-21.883333,28.016667,11370,-999,1969,1989,21,1.151293512,NA,NA,NA,NA,1969,1989,21,"3.434","0.108294624","9.52459314",74.39
1396101,1,1961,"MOTLOUTSE","TOBANE U/S (67536031)","BW",-21.883333,28.016667,11213,-999,1989,1993,5,0.205338809,NA,NA,NA,NA,1989,1993,5,"3.053","0.096279408","8.586409346",90.45
1425350,1,1251,"CAVALLY","TAI","CI",5.85,-7.43,13750,-999,1979,1982,4,50.03422313,1982,1983,2,0,1979,1983,5,"176.229","5.557557744","404.1860177",92.68
1425500,1,1251,"CAVALLY","TATE","CI",4.38,-7.59,28800,-999,1970,1996,27,12.10707767,1979,1982,4,50,1970,1996,27,"490.747","15.47619739","537.367965",58.54
1426200,1,1260,"BANDAMA","BAFECAO","CI",6.06,-4.49,59500,-999,1979,1993,15,80.0146012,1979,1982,4,50,1979,1993,15,"122.428","3.860889408","64.88889761",92.68
1426210,1,1260,"BANDAMA","BRIMBO","CI",6,-4.43,60200,-999,1993,1993,1,0,1982,1983,2,0,1982,1993,12,"77.474","2.443220064","40.5850509",92.68
1426260,1,1261,"NZI","FETEKRO","CI",7.77,-4.68,10300,-999,1979,1993,15,80.03285271,1979,1982,4,50,1979,1993,15,"19.572","0.617222592","59.9245235",92.68
1426300,1,1261,"BANDAMA ROUGE","BOUAFLE","CI",6.96,-5.76,19800,-999,1979,1993,15,80.03285271,1982,1983,2,0,1979,1993,15,"57.907","1.826155152","92.23005818",90.24
1426340,1,1261,"BANDAMA BLANC","MARABADIASSA","CI",8.11,-5.41,22000,-999,1979,1982,4,50.1026694,1979,1982,4,50,1979,1982,4,"82.307","2.595633552","117.9833433",95.12
1426350,1,1261,"NZI","ZIENOA","CI",6,-4.82,35000,-999,1979,1993,15,81.57796799,1982,1983,2,0,1979,1993,15,"22.453","0.708077808","20.23079451",91.06
1426380,1,1261,"BANDAMA","TIASSALE","CI",5.88,-4.75,95500,-999,1970,1996,27,1.399310485,1954,1983,30,40,1954,1996,43,"175.339","5.529490704","57.90042622",56.71
1427200,1,1271,"SASSANDRA","DABALA","CI",8.4,-7.13,16800,-999,1979,1993,15,80.03285271,1979,1982,4,50,1979,1993,15,"120.677","3.805669872","226.5279686",92.68
1427350,1,1271,"SASSANDRA","SEMIEN","CI",7.69,-7.06,28800,-999,1979,1993,15,80.0146012,1982,1983,2,0,1979,1993,15,"218.003","6.874942608","238.713285",90.24
1427450,1,1271,"SASSANDRA","GUESSABO","CI",6.74,-7,35000,-999,1979,1979,1,0,1979,1979,1,0,1979,1979,1,"297.436","9.379941696","267.9983342",97.56
1427500,1,1271,"SASSANDRA","SOUBRE","CI",5.76,-6.6,62000,-999,1970,1996,27,9.328736565,1979,1982,4,50,1970,1996,27,"321.64","10.14323904","163.6006297",57.32
1428200,1,1281,"KOMOE","KAFOLO","CI",9.59,-4.29,21300,-999,1979,1993,15,80.14236174,1979,1982,4,50,1979,1993,15,"49.3","1.5547248","72.99177465",92.68
1428300,1,1281,"KOMOE","SEREBOU","CI",7.95,-3.94,48700,-999,1979,1993,15,82.89833911,1982,1983,2,5,1979,1993,15,"129.823","4.094098128","84.06772337",91.46
1428400,1,1281,"KOMOE","ANIASSUE","CI",6.62,-3.72,67400,-999,1979,1994,16,1.728268309,1980,1994,15,4.444444444,1979,1994,16,"114.79","3.62001744","53.70945757",61.79
1428500,1,1281,"KOMOE","MBASSO","CI",6.29,-3.49,69900,-999,1970,1996,27,8.233624011,1979,1982,4,50,1970,1996,27,"128.989","4.067797104","58.19452223",61.79
1431300,1,1311,"BLACK VOLTA","VONKORO","CI",9.19,-2.71,111500,-999,1979,1993,15,80.81766746,1979,1982,4,50,1979,1993,15,"115.275","3.6353124","32.60369865",93.09
1445050,1,1451,"NIARI","KAYES","CG",-4.17,13.3,17190,115,NA,NA,NA,NA,1969,1983,15,0,1969,1983,15,"315.094","9.936804384","578.0572649",87.8
1445100,1,1451,"KOUILOU","SOUNDA","CG",-4.1,12.07,55010,8,NA,NA,NA,NA,1956,1982,27,13.52201258,1956,1982,27,"874.956","27.59261242","501.5926634",90.45
1445490,1,1451,"NIARI","LOUDIMA","CG",-4.12,13.08,23385,105,NA,NA,NA,NA,1969,1983,15,0,1969,1983,15,"378.593","11.93930885","510.5541521",87.8
1447150,1,1471,"CONGO RIVER","BRAZZAVILLE","CG",-4.27,15.32,3475000,270,NA,NA,NA,NA,1971,1983,13,0,1971,1983,13,"41125.969","1296.948558","373.2226067",87.8
1447300,1,1471,"LEFINI","BWAMBE","CG",-2.91,15.65,13500,310,1978,1980,3,0.547445255,1978,1980,3,0,1978,1980,3,"415.974","13.11815606","971.715264",95.12
1447600,1,1471,"MAMBILI","YENGO","CG",0.38,15.48,12000,335,1978,1980,3,0.091240876,1978,1980,3,0,1978,1980,3,"193.81","6.11199216","509.33268",95.12
1448100,1,1481,"SANGHA","OUESSO","CG",1.62,16.05,158350,236,NA,NA,NA,NA,1947,1983,37,1.154734411,1947,1983,37,"1665.056","52.50920602","331.6021851",87.8
1448500,1,1481,"LIKOUALA AUX HERBES","EPENA","CG",1.35,17.48,11300,-999,1978,1980,3,0.273722628,1978,1980,3,0,1978,1980,3,"83.204","2.623921344","232.2054287",95.12
1472100,1,1721,"KAFU","KAMPALA-GULU ROAD","UG",1.55,32.05,16150,-999,NA,NA,NA,NA,1976,1979,4,0,1976,1979,4,"15.403","0.485749008","30.07733796",97.56
1472300,1,1721,"VICTORIA NILE","OWEN RESERVOIR","UG",0.47,33.12,269000,-999,NA,NA,NA,NA,1973,1982,10,0,1973,1982,10,"1176.158","37.09131869","137.8859431",90.24
1491200,1,1911,"GWAYI","KAMATIVI G/W","ZW",-18.37,27.05,38600,-999,NA,NA,NA,NA,1955,1984,30,0,1955,1984,30,"23.587","0.743839632","19.27045679",87.4
1491210,1,1911,"GWAYI","DAHLIA CONTROL SECTION (63351138)","ZW",-18.6,27.166667,20371,-999,1966,1990,25,9.867670545,1966,1980,15,8.333333333,1966,1990,25,"6.643","0.209493648","10.28391576",71.34
1491590,1,1911,"MUNYATI","COPPER QUEEN C/S (63341059)","ZW",-17.5,29.4,37300,-999,1955,1987,33,22.08247775,NA,NA,NA,NA,1955,1987,33,"68.53","2.16116208","57.94000214",87.8
1495200,1,1951,"RUNDE","TOKWE CONFLUENCE U/S C/S","ZW",-21.17,31.2,17100,-999,NA,NA,NA,NA,1962,1980,19,0,1962,1980,19,"48.502","1.529559072","89.44789895",95.73
1495240,1,1951,"RUNDE","TOKWE CONFLUENCE D/S C/S","ZW",-21.13,31.27,23000,-999,NA,NA,NA,NA,1962,1980,19,0,1962,1980,19,"66.934","2.110830624","91.77524452",95.73
1495700,1,1951,"SAVE, RIO","CONDO D/S G/W (63422121)","ZW",-19.216667,32.016667,11174,-999,1956,1990,35,6.498631019,1955,1984,30,4.597701149,1955,1990,36,"41.794","1.318015584","117.9537841",74.59
1496500,1,1961,"LIMPOPO RIVER","BEITBRIDGE PUMPSTATION C/S (63533035)","ZW",-22.216667,29.983333,208784,-999,1959,1990,32,23.28888104,1959,1980,22,2.777777778,1959,1990,32,"66.551","2.098752336","10.05226615",78.05
1526300,1,1262,"PRA","DABOASI","GH",5.1667,-1.6333,22714,-0.07,1979,2006,28,32.71731691,1965,1978,14,0,1965,2006,42,"190.359","6.003161424","264.29345",59.96
1531050,1,1311,"BLACK VOLTA","LAWRA","GH",10.6333,-2.9167,93820,224.19,1975,2007,33,37.65216651,1951,1974,24,0,1951,2007,57,"59.363","1.872071568","19.95386451",62.4
1531100,1,1311,"BLACK VOLTA","BAMBOI","GH",8.15,-2.0333,134200,34.75,1975,2007,33,56.51247977,1950,1974,25,0,1950,2007,58,"308.667","9.734122512","72.53444495",72.76
1531420,1,1311,"KULPAWN","YAGABA","GH",10.23,-1.2833,10600,126.3,1975,2007,33,73.28679663,1958,1974,17,3.645833333,1958,2007,50,"16.352","0.515676672","48.64874264",86.79
1531450,1,1311,"WHITE VOLTA","NAWUNI","GH",9.7,-1.08,92950,96,1975,2007,33,10.81127096,1953,1974,22,0,1953,2007,55,"243.769","7.687499184","82.705747",41.26
1531550,1,1311,"WHITE VOLTA","PWALAGU","GH",10.5833,-0.85,63350,123,1975,2007,33,57.46571207,1951,1974,24,0,1951,2007,57,"103.985","3.27927096","51.76434033",72.97
1531600,1,1311,"WHITE VOLTA","YARUGU","GH",10.98,-0.4,41550,170,1975,2007,33,69.43119891,1966,1974,9,0,1966,2007,42,"71.814","2.264726304","54.50604823",83.33
1531650,1,1311,"RED VOLTA","NANGODI","GH",10.8667,-0.6167,11570,184.12,1975,2007,33,88.62161461,1958,1974,17,0,1958,2007,50,"15.351","0.484109136","41.84175765",93.7
1531700,1,1311,"VOLTA","SENCHI(HALCROW)","GH",6.2,0.1,394100,5,NA,NA,NA,NA,1936,1984,49,3.242320819,1936,1984,49,"1091.454","34.42009334","87.33847588",85.37
1531800,1,1311,"OTI","SABARI","GH",9.28,0.23,58670,82.55,1995,2007,13,13.61702128,1959,1974,16,0,1959,2007,49,"405.169","12.77740958","217.7843802",77.24
1537100,1,1371,"CHARI","NDJAMENA(FORT LAMY)","TD",12.12,15.03,6e+05,285,1976,1991,16,19.20924355,1933,1991,59,11.60458453,1933,1991,59,"571.543","18.02418005","30.04030008",76.63
1537130,1,1371,"CHARI","MAILAO","TD",11.58,15.28,5e+05,-999,1983,1986,4,14.32481752,1983,1986,4,11.11111111,1983,1986,4,"94.123","2.968262928","5.936525856",93.5
1537150,1,1371,"LOGONE","BONGOR","TD",10.27,15.42,73700,321,1983,1986,4,5.644402634,1948,1986,39,26.04856512,1948,1986,39,"190.074","5.994173664","81.33207142",93.09
1537180,1,1371,"LOGONE","MOUNDOU","TD",8.53,16.07,33970,391,1983,1985,3,9.967845659,1935,1985,51,48.01324503,1935,1985,51,"255.605","8.06075928","237.2905293",94.72
1537200,1,1371,"LOGONE","LAI","TD",9.4,16.3,56700,350,1983,1986,4,12.77372263,1948,1986,39,43.95604396,1948,1986,39,"322.086","10.1573041","179.1411657",93.7
1537300,1,1371,"CHARI","BOUSSO","TD",10.48,16.72,450000,325,1984,1985,2,13.35616438,1936,1985,50,50.85910653,1936,1985,50,"845.186","26.6537857","59.23063488",98.58
1537450,1,1371,"OUHAM","MOISSALA","TD",8.33,17.77,67600,518,1983,1984,2,0.862068966,1951,1984,34,29.00763359,1951,1984,34,"504.278","15.90291101","235.2501628",98.58
1537480,1,1371,"OUHAM","MANDA","TD",9.08,18.2,80000,-999,1983,1986,4,5.565693431,1983,1986,4,5.555555556,1983,1986,4,"124.301","3.919956336","48.9994542",93.09
1537500,1,1371,"CHARI","SARH(FORT ARCHAMBAULT)","TD",9.15,18.42,193000,355,1983,1986,4,1.952723535,1938,1986,49,32.24137931,1938,1986,49,"67.521","2.129342256","11.03286143",93.5
1547310,1,1471,"LUAPULA","CHEMBE FERRY","ZM",-11.9666,28.75,123072,-999,1956,2005,50,1.364294465,NA,NA,NA,NA,1956,2005,50,"507.452","16.00300627","130.0296271",35.98
1547400,1,1471,"CHAMBESHI","OLD PONTOON","ZM",-10.95,31.07,34745,1200,1972,2004,33,16.94605809,1976,1979,4,2.083333333,1972,2004,33,"176.72","5.57304192","160.398386",50.81
1547510,1,1471,"CHAMBESHI","MBESUMA PONTOON (60773245)","ZM",-10,32.166667,13276,-999,1974,2004,31,23.80736852,NA,NA,NA,NA,1974,2004,31,"73.095","2.30512392","173.6309069",56.91
1563800,1,1631,"BLUE NILE","KESSIE","ET",11.07,38.18,65784,-999,NA,NA,NA,NA,1976,1979,4,0,1976,1979,4,"464.519","14.64907118","222.6844093",97.56
1566100,1,1661,"BARO","GAMBELLA","ET",8.25,34.58,23461,-999,NA,NA,NA,NA,1928,1979,52,55.76923077,1928,1979,52,"36.625","1.155006","49.23089382",97.56
1577102,1,1771,"AWASH WENZ","METAHARA","ET",8.85,39.85,16416,-999,1982,2009,28,4.165444412,NA,NA,NA,NA,1982,2009,28,"33.721","1.063425456","64.77981579",36.38
1577600,1,1771,"AWASH WENZ","AWASH","ET",9.2,40.2,18710,-999,NA,NA,NA,NA,1976,1979,4,0,1976,1979,4,"46.057","1.452453552","77.62979968",97.56
1577601,1,1771,"AWASH WENZ","MELKA SEDI","ET",9.39,40.13,21520,-999,1990,2009,20,0.154559505,NA,NA,NA,NA,1990,2009,20,"53.629","1.691244144","78.5894119",53.25
1577602,1,1771,"AWASH WENZ","ADAITU","ET",11.133333,40.783333,52835,-999,1990,2004,15,5.145195868,NA,NA,NA,NA,1990,2004,15,"62.92","1.98424512","37.55550525",69.11
1577603,1,1771,"AWASH WENZ","TENDAHO","ET",11.683333,40.95,62088,-999,1990,2004,15,14.45581395,NA,NA,NA,NA,1990,2004,15,"69.429","2.189512944","35.26467182",70.33
1582700,1,1821,"GIBE WENZ","NEAR ABELTI","ET",8.23,37.58,15746,-999,NA,NA,NA,NA,1976,1979,4,0,1976,1979,4,"195.207","6.156047952","390.9594787",97.56
1591001,1,1911,"ZAMBEZI RIVER","SENANGA (60370001)","ZM",-16.116667,23.25,284538,-999,1947,2004,58,8.395191801,NA,NA,NA,NA,1947,2004,58,"972.622","30.67260739","107.7979299",45.53
1591002,1,1911,"ZAMBEZI RIVER","LUKULU (60370030)","ZM",-14.3833,23.2333,206531,-999,1950,2004,55,12.44123148,NA,NA,NA,NA,1950,2004,55,"772.024","24.34654886","117.8832663",55.28
1591200,1,1911,"KABOMPO","WATOPA PONTOON (60380050)","ZM",-14.016667,23.6,66667,1075,NA,NA,NA,NA,1976,1979,4,0,1976,1979,4,"339.69","10.71246384","160.6861542",97.56
1591231,1,1911,"KABOMPO","KABOMPO PONTOON (60380051)","ZM",-13.6,24.2166,42740,-999,1990,2005,16,51.04371097,NA,NA,NA,NA,1990,2005,16,"252.187","7.952969232","186.077895",82.11
1591401,1,1911,"KAFUE","KASAKA (60334977)","ZM",-15.8166,28.2166,153351,-999,1960,2004,45,0.385045336,NA,NA,NA,NA,1960,2004,45,"989.118","31.19282525","203.4080329",37.4
1591402,1,1911,"KAFUE","NYIMBA","ZM",-15.75,27.03,136234,-999,1973,2005,33,47.13049324,NA,NA,NA,NA,1973,2005,33,"194.531","6.134729616","45.03082649",74.39
1591403,1,1911,"KAFUE","ITEZHI-TEZHI","ZM",-15.76666,26.0166,105672,-999,1960,1991,32,0,NA,NA,NA,NA,1960,1991,32,"351.155","11.07402408","104.7962003",68.29
1591404,1,1911,"KAFUE","KAFUE HOOK BRIDGE (60334669)","ZM",-14.93333,25.9166,96239,-999,1973,2005,33,4.423301619,NA,NA,NA,NA,1973,2005,33,"285.309","8.997504624","93.49125224",36.99
1591405,1,1911,"KAFUE","MSWEBI","ZM",-14.4166,27,50479,-999,1953,2005,53,28.05089647,NA,NA,NA,NA,1953,2005,53,"155.038","4.889278368","96.85767087",78.05
1591406,1,1911,"KAFUE","MACHIYA FERRY (60334280)","ZM",-13.65,27.61666,23065,-999,1962,2004,43,12.74541567,NA,NA,NA,NA,1962,2004,43,"137.844","4.347048384","188.4694725",51.22
1591408,1,1911,"KAFUE","LUBUNGU (60334450)","ZM",-14.566667,26.45,55669,-999,1955,1991,37,57.30513415,NA,NA,NA,NA,1955,1991,37,"211.381","6.666111216","119.7454816",84.96
1591435,1,1911,"LUNGA","KELONGWA SCHOOL (60334550)","ZM",-13.7,26.333333,19779,-999,1968,1992,25,8.955053616,NA,NA,NA,NA,1968,1992,25,"109.453","3.451709808","174.5138686",75.61
1591470,1,1911,"KAFUE","NDUBENI","ZM",-13.4,27.82,18509,-999,1963,2005,43,27.81708258,1980,1984,5,6.666666667,1963,2005,43,"129.093","4.071076848","219.9512047",63.62
1591471,1,1911,"KAFUE","MPATAMATO","ZM",-13.25,28.1333,12001,-999,1952,2004,53,25.02332331,NA,NA,NA,NA,1952,2004,53,"94.595","2.98314792","248.5749454",69.51
1591730,1,1911,"LUANGWA","LUANGWA ROAD BRIDGE (60332040)","ZM",-14.966667,30.216667,142760,-999,1941,1993,53,24.38707667,NA,NA,NA,NA,1941,1993,53,"549.552","17.33067187","121.3972532",71.75
1591820,1,1911,"LUANGINGA","KALABO","ZM",-14.9666,22.6833,34621,-999,1958,2004,47,8.944003788,NA,NA,NA,NA,1958,2004,47,"58.955","1.85920488","53.7016516",48.98
1599100,1,1991,"MAPUTO","SIPHOFANENI (68632206)","SZ",-26.686667,31.680833,12869,-999,1958,1993,36,5.508072175,NA,NA,NA,NA,1958,1993,36,"49.656","1.565951616","121.6840171",70.12
1616700,1,1160,"KONKOURE","PONT DE TELIMELE","GN",10.5,-12.9,10250,154,1954,2020,67,49.40429567,1976,1979,4,4.166666667,1954,2020,67,"399.775","12.6073044","1229.980917",47.97
1634400,1,1341,"NIGER, RIVER","KOUROUSSA","GN",10.65,-9.8667,18000,355,1923,2002,80,43.62054681,1923,2009,87,70.20250723,1923,2009,87,"200.566","6.325049376","351.391632",52.64
1634420,1,1341,"NIANDAN","BARO","GN",10.6,-9.73,12770,416,1947,1979,33,16.90554019,1947,1979,33,17.09183673,1947,1979,33,"267.298","8.429509728","660.1025629",97.76
1634650,1,1341,"NIGER, RIVER","TIGUIBERY","GN",11.25,-9.17,70000,-999,1952,1979,28,10.57530449,1952,1979,28,10.54216867,1952,1979,28,"1104.624","34.83542246","497.6488923",97.76
1634700,1,1341,"NIGER, RIVER","DIALAKORO","GN",11.42,-8.91,71000,-999,1954,1980,27,40.27135368,1954,1980,27,40.3125,1954,1980,27,"1153.365","36.37251864","512.2889949",97.76
1653100,1,1531,"RUSIZI","GATUMBA","BI",-3.3333,29.25,14300,774,NA,NA,NA,NA,1975,1990,16,0,1975,1990,16,"185.373","5.845922928","408.8057992",71.54
1663100,1,1631,"BLUE NILE","KHARTOUM","SD",15.62,32.55,325000,363,NA,NA,NA,NA,1900,1982,83,1.104417671,1900,1982,83,"1573.681","49.62760402","152.70032",90.24
1663800,1,1631,"BLUE NILE","ROSEIRES DAM","SD",11.85,34.38,210000,-999,NA,NA,NA,NA,1912,1982,71,0,1912,1982,71,"1557.562","49.11927523","233.9013106",90.24
1664100,1,1641,"ATBARA, NAHR","KILO 3","SD",17.681,34.003,69000,334,NA,NA,NA,NA,1912,1982,71,7.042253521,1912,1982,71,"376.201","11.86387474","171.9402136",95.12
1666100,1,1661,"SOBAT, RIVER","HILLET DOLEIB","SS",9.37,31.63,230666,-999,NA,NA,NA,NA,1905,1982,78,32.7991453,1905,1982,78,"38.249","1.206220464","5.229294582",91.67
1673100,1,1731,"WHITE NILE","MOGRAN","SD",15.61,32.49,1588194,-999,NA,NA,NA,NA,1973,1982,10,0,1973,1982,10,"897.586","28.3062721","17.82293101",90.24
1673600,1,1731,"WHITE NILE","MALAKAL","SS",9.58,31.62,1080000,375,NA,NA,NA,NA,1912,1982,71,0,1912,1982,71,"939.915","29.64115944","27.445518",90.24
1673900,1,1731,"WHITE NILE","MONGALLA","SS",5.2,31.77,450000,-999,NA,NA,NA,NA,1912,1982,71,0,1912,1982,71,"1051.059","33.14619662","73.65821472",90.24
1731400,1,1311,"PENDJARI","PORGA","BJ",10.2,0.97,22280,-999,1952,1992,41,29.07581179,1952,1992,41,23.40862423,1952,1992,41,"62.973","1.985916528","89.13449408",84.76
1732100,1,1321,"MONO","ATHIEME","BJ",6.92,1.67,21575,-999,1944,2007,64,35.77541494,1944,1992,49,28.91566265,1944,2007,64,"118.308","3.730961088","172.9298303",66.87
1733100,1,1331,"OUEME","PONT DE BETEROU","BJ",9.2,2.67,10326,-999,1952,1992,41,20.08135593,1952,1992,41,19.3814433,1952,1992,41,"51.935","1.63782216","158.6114817",83.94
1733300,1,1331,"OUEME","PONT DE SAVE","BJ",8,2.42,23600,-999,1951,1992,42,19.60163567,1951,1992,42,19.43887776,1951,1992,42,"110.983","3.499959888","148.3033851",84.96
1733500,1,1331,"OUEME","SAGON","BJ",7.17,2.43,37980,-999,1951,1984,34,19.17081531,1951,1984,34,15.90909091,1951,1984,34,"159.582","5.032577952","132.5060019",90.85
1733600,1,1331,"OUEME","BONOU","BJ",6.9,2.45,46990,-999,1948,2007,60,22.328578,1948,1992,45,24.62406015,1948,2007,60,"189.265","5.96866104","127.0198136",54.07
1734450,1,1341,"MEKROU","BAROU","BJ",12.35,2.73,10500,173,1961,1979,19,22.46054849,1961,2010,50,69.42567568,1961,2010,50,"36.35","1.1463336","109.1746286",97.76
1734500,1,1341,"NIGER, RIVER","MALANVILLE","BJ",11.8667,3.3833,1e+06,155,1952,2000,49,19.70608261,1952,1992,41,25.05175983,1952,2000,49,"1002.226","31.60619914","31.60619914",65.85
1734600,1,1341,"SOTA","COUBERI","BJ",11.75,3.33,13410,170,1953,1992,40,14.5325133,1953,1992,40,13.89473684,1953,1992,40,"32.384","1.021261824","76.15673557",79.27
1737100,1,1371,"OUHAM","BEA-BAC","CF",6.483333333,17.08333333,13400,485.8,1986,1992,7,35.06825939,1986,1992,7,35.06493506,1986,1992,7,"102.829","3.242815344","242.0011451",89.84
1737150,1,1371,"OUHAM","BOSSANGOA","CF",6.466666667,17.45,23150,445.48,1986,1992,7,35.99452555,1951,1992,42,45.82484725,1951,1992,42,"125.504","3.957894144","170.9673496",90.45
1737210,1,1371,"OUHAM","BATANGAFO","CF",7.3,18.28333333,43650,394.82,1987,1994,8,61.12631991,1951,1994,44,66.60194175,1951,1994,44,"347.825","10.9690092","251.2945979",93.5
1748500,1,1481,"SANGHA","SALO","CF",3.183333333,16.11666667,68400,373,1985,1994,10,22.20870094,1953,1994,42,34.95934959,1953,1994,42,"587.283","18.52055669","270.7683726",82.93
1749050,1,1491,"LOBAYE","M'BATA","CF",3.666666667,18.3,31300,336.47,1986,1994,9,38.93499308,1950,1994,45,32.82149712,1950,1994,45,"209.248","6.598844928","210.8257165",88.21
1749080,1,1491,"MPOKO","BOSSELE-BALI","CF",4.53333333,18.46666667,10800,349.7,1985,1994,10,37.24893488,1957,1994,38,44.74885845,1957,1994,38,"38.661","1.219213296","112.89012",86.18
1749100,1,1491,"UBANGI","BANGUI","CF",4.366666667,18.58333333,499000,336,1911,2016,106,16.68951957,1911,1994,84,34.30290873,1911,2016,106,"3761.045","118.6083151","237.6920143",7.52
